customer_id,age,gender,signup_date,purchase_amount
ffeaba27-23d1-427e-aff0-29fd80910612,22.0,Male,2025-02-22,645.55
33ecd892-ca94-48fa-9364-b165b752e592,,Male,2025-05-14,611.02
09a89966-5917-4452-97c0-8f3b1ddf3aa2,,Male,2025-03-26,551.23
fd7cc941-8dd4-4c89-980a-9f21f6a69580,59.0,,2024-10-26,
a02a9712-d6ca-40f4-9435-79e8d2c362c5,39.0,Female,2023-12-06,397.0
144bf15f-fab8-42bb-b74c-80ecbcc5b0a7,38.0,Female,2023-12-23,598.53
217fc3ab-1f06-4965-914f-bf3d8edd8be3,23.0,Other,2023-12-04,501.8
0024d6d7-bc59-48d5-8bd9-5d78cb603367,18.0,Other,2024-08-01,987.91
3fe8f6d0-ad18-4652-a8dd-f556897525f3,22.0,Other,2024-01-17,145.08
ba2c2241-8b72-4458-85ae-2f671924b36d,58.0,Other,2025-02-06,698.19
f6fa9d50-b047-45f8-b13b-10f663bccf99,29.0,Female,2025-01-15,410.28
6a105d55-f86e-4b62-a68a-4d4976eb970d,,Male,2025-10-04,433.92
67fc5c4a-1df7-4d4c-b9fa-620877197b4b,63.0,Male,2024-04-24,720.42
40b43b6e-f7c3-4299-bf31-b140db432af5,51.0,Female,2024-02-27,695.51
0d2506dc-82c4-41ae-a1d1-4f4dbc74954d,66.0,Male,2023-12-10,991.34
827f8ef7-1ed7-4793-9277-6d9952a4fab4,31.0,Female,2024-06-20,137.11
af74e8b6-4c6d-4fc9-b938-0a068d7fd1d2,43.0,Male,2023-12-08,113.07
0c88762b-e087-43c4-887b-757b32315770,62.0,Female,2025-11-26,727.1
66e1eab7-d989-4681-9c16-1772f23783b4,,Male,2024-03-08,582.6
7e88de14-3747-4684-8a8b-ac6ceee894dd,,Other,2024-04-07,281.42
93d2d384-37d4-49e8-ad3c-652217478e95,43.0,Other,2024-04-27,88.63
08f1552a-54df-4deb-be8d-86b056dff51a,64.0,Male,2025-02-12,
bbc7c351-c6d3-46d2-93fa-edc30e07b605,39.0,Female,2023-12-14,895.25
208e0ac4-f432-4b33-aa64-ed9c4dad390f,64.0,Male,2024-04-05,199.95
a11498c6-3b03-4b5a-a644-e2c4b3e9be98,47.0,Male,2025-02-18,
07e45cbf-997c-477c-ab2e-1431614660d6,60.0,Other,2025-11-15,234.39
a347030f-3c15-4967-b815-95ba75fdac7e,65.0,Female,2024-03-25,361.45
6311837f-ac13-478a-b7c5-a987bc572314,34.0,Other,2025-05-31,78.73
02042400-27cd-479d-8c52-e78a5fb7b717,43.0,Male,2025-05-13,523.87
a735d01d-02dd-45dc-b20d-cdee31aa0022,53.0,Other,2024-03-30,76.94
653dfc0e-e4ad-4ae8-aac5-b64a38b28654,18.0,Female,2025-09-01,802.35
4d55ec06-2f93-4ae3-862e-905af3a5e820,25.0,Male,2025-09-01,241.37
34b03d82-2d48-41a5-886a-0a6ae10e6210,66.0,Male,2025-11-28,544.61
e71ddd11-8746-41bc-a6f0-502a2ac705df,52.0,Other,2024-10-08,881.28
82e663a1-fb06-4b15-83b0-6a1cdc22f067,69.0,Female,2024-04-07,654.37
ef8ac94e-4f89-4f27-8bc9-8cbf5d6c49da,32.0,Female,2024-05-12,537.63
593f6eb9-c40f-4e57-9158-bac36bb48215,64.0,Female,2024-08-24,
ef8fa0d5-1723-463c-81cb-ba22b776fcf4,39.0,Female,2025-03-15,339.67
8d783a94-d66b-4930-9a74-d54d9cb874ea,31.0,Female,2024-08-14,672.79
d12bda22-dbd9-4ebc-a2c7-8e04b9ae0c17,43.0,Male,2023-12-29,994.2
8deda539-6f8e-4508-b565-904d0bf1fe22,45.0,Male,2025-10-25,665.22
7ca7f376-3df6-47f9-9a16-eeac9f933555,40.0,Female,2025-01-01,562.21
6e2a7616-218c-4e26-bccf-0a61f00f3a64,,Female,2025-09-14,733.34
7837aaed-2f51-4a30-a778-2e7c2586d92c,41.0,Male,,470.55
4ef2f051-4b8a-4e31-8d0e-f2bc6e43332a,19.0,Male,2025-10-17,69.54
241b0968-e37f-4d7e-87a4-161d1f8afe76,62.0,Female,2025-11-25,566.67
87653826-ac84-4887-9282-3b82959911c2,43.0,Female,2024-05-11,958.05
5f5b0115-51da-4cf3-9e13-cc83329f31d2,31.0,Male,2024-11-30,183.55
1cbfe4ab-c969-4819-84a1-db13358b9c5a,68.0,Other,2024-03-26,693.1
b694e492-3f09-4efb-b7e7-e08b6128a11c,24.0,Other,2025-09-16,208.92
4b6ad45a-be16-4a38-a2aa-a6cdd82b7412,20.0,Other,2024-01-08,540.47
4468f752-f1ba-4972-8057-f3d3251981c8,64.0,Male,2025-01-18,105.71
312bfe48-7cf8-472f-a934-ae2bfd1b6b8a,40.0,Male,2024-03-31,455.87
95665f57-95b3-4b63-89de-ed9f859a7de4,63.0,,2025-11-22,758.6
a161ab32-cd66-4e42-a835-4a1bddd362b7,60.0,Other,2025-03-21,354.1
41e7a56e-3844-4c36-aee0-108d831ac035,64.0,Female,2025-04-02,668.26
4b602c18-1e2f-4c81-b535-aaa79d0cb5a5,62.0,,2025-07-23,797.5
252cf2f3-937e-4518-9de0-52fe621a05cd,,Male,2025-04-27,927.91
e8635c38-932d-43ea-96e7-3ca60e08f536,,Male,2024-01-28,242.3
